product_id,store_id,order_date,selling_price,customer_id,order_id
P0190,S0002,2023-08-18,2174,123477092,1111143587
P0195,S0038,2022-03-19,4728,123477766,1111129780
P0389,S0035,2024-04-06,1731,123538150,1111134668
P0169,S0096,2023-10-15,1873,123551612,1111159501
P0042,S0010,2022-01-18,1467,123489755,1111163118
P0682,S0080,2023-07-06,3607,123511824,1111172929
P0356,S0014,2021-12-16,4368,123465977,1111113992
P0506,S0058,2021-06-03,1368,123473037,1111129183
P0046,S0137,2023-09-26,1604,123567406,1111122370
P0131,S0083,2024-04-01,674,123526779,1111138858
P0283,S0105,2023-06-29,176,123533176,1111127438
P0600,S0103,2021-03-31,1580,123478020,1111151697
P0735,S0107,2024-03-08,3886,123506954,1111162755
P0090,S0139,2023-07-17,2189,123562309,1111186716
P0059,S0101,2021-11-15,4899,123515472,1111175917
P0540,S0038,2023-04-10,3741,123459015,1111147062
P0327,S0135,2023-02-02,3317,123468558,1111112434
P0213,S0046,2021-09-25,2051,123565724,1111153684
P0514,S0133,2022-10-30,955,123492922,1111176418
P0556,S0023,2022-07-29,4498,123491003,1111187053
P0433,S0051,2022-01-19,4143,123463932,1111149076
P0332,S0040,2021-09-05,3585,123501493,1111113837
P0512,S0070,2024-07-14,893,123481542,1111185216
P0539,S0028,2023-11-01,4229,123566577,1111185995
P0436,S0013,2023-09-23,849,123525885,1111185105
P0198,S0038,2021-12-08,1138,123526867,1111116622
P0572,S0041,2021-07-01,389,123545608,1111170628
P0108,S0108,2021-11-04,4641,123504978,1111187735
P0712,S0067,2024-02-23,4048,123559619,1111146438
P0738,S0108,2024-09-08,2722,123499205,1111145146
P0212,S0096,2024-01-13,776,123472266,1111168195
P0042,S0035,2022-04-24,2302,123532804,1111175477
P0435,S0064,2024-04-03,2209,123462880,1111149074
P0572,S0131,2023-02-10,2940,123518484,1111155153
P0337,S0104,2024-01-20,2284,123525783,1111131325
P0682,S0052,2023-12-13,2795,123542512,1111175512
P0456,S0040,2023-03-12,4554,123486445,1111118119
P0277,S0016,2022-07-26,4672,123503775,1111130710
P0204,S0011,2023-11-28,4881,123548324,1111176738
P0103,S0059,2023-04-15,3052,123502517,1111166580
P0033,S0132,2024-05-20,4072,123524288,1111149669
P0229,S0026,2023-05-22,4246,123494538,1111148428
P0188,S0018,2023-10-06,3589,123476282,1111146700
P0699,S0026,2022-09-15,4392,123567011,1111173551
P0116,S0096,2022-11-06,3669,123507367,1111172615
P0402,S0050,2024-05-04,262,123461487,1111163212
P0490,S0040,2023-07-20,4383,123520188,1111115320
P0068,S0097,2024-01-24,1958,123504953,1111122578
P0260,S0042,2022-03-13,1314,123540112,1111183177
P0348,S0036,2024-08-22,4030,123459729,1111139226
P0226,S0125,2022-10-21,2653,123504915,1111111663
P0001,S0056,2024-06-09,2657,123479480,1111130182
P0144,S0005,2021-05-26,539,123538354,1111169753
P0747,S0090,2022-07-17,1992,123533787,1111139066
P0415,S0026,2021-03-06,1888,123541281,1111120214
P0399,S0063,2023-01-18,4681,123561373,1111178941
P0296,S0113,2021-02-08,1832,123519718,1111144291
P0682,S0102,2023-09-28,2911,123509151,1111161844
P0587,S0066,2024-05-07,3607,123525122,1111170470
P0348,S0023,2021-12-09,1436,123531020,1111173272
P0220,S0058,2022-10-30,2213,123463057,1111116902
P0587,S0035,2024-12-20,3877,123498020,1111132031
P0638,S0065,2022-02-11,4703,123561561,1111185781
P0642,S0134,2022-11-26,4102,123567199,1111129046
P0701,S0126,2024-07-18,3353,123463566,1111127837
P0073,S0085,2023-11-08,3658,123474011,1111181892
P0551,S0051,2022-10-05,3524,123466912,1111124035
P0256,S0132,2022-11-17,3735,123505655,1111156463
P0704,S0001,2022-11-29,2450,123470642,1111115859
P0427,S0045,2022-03-13,2167,123547988,1111113747
P0136,S0125,2022-11-16,3751,123540086,1111160722
P0490,S0055,2022-07-03,1240,123540666,1111150503
P0614,S0056,2024-12-05,478,123557992,1111131792
P0651,S0056,2021-03-13,3760,123534231,1111170749
P0195,S0048,2021-06-05,397,123485824,1111177827
P0067,S0066,2022-07-20,756,123489996,1111127844
P0574,S0109,2022-11-16,4422,123522711,1111161635
P0402,S0071,2023-08-10,4060,123551604,1111187661
P0435,S0126,2024-05-10,1597,123545991,1111144512
P0182,S0095,2021-12-14,4691,123539824,1111160348
P0114,S0112,2021-09-15,3563,123500877,1111122740
P0402,S0040,2021-06-11,3418,123565817,1111113281
P0189,S0085,2024-09-13,499,123493933,1111185750
P0663,S0057,2024-08-09,2934,123510571,1111164050
P0681,S0049,2021-11-21,2931,123472027,1111127979
P0087,S0137,2021-01-30,4629,123558542,1111174810
P0321,S0031,2023-01-24,3036,123526497,1111126520
P0132,S0139,2021-11-12,1934,123510366,1111137666
P0635,S0018,2022-07-24,3263,123482182,1111161588
P0490,S0025,2023-06-19,344,123542741,1111173899
P0152,S0065,2021-10-23,1311,123550625,1111152638
P0702,S0105,2022-10-23,3264,123517831,1111154907
P0395,S0125,2023-07-15,3041,123545037,1111159073
P0351,S0108,2023-08-25,4019,123559982,1111120705
P0018,S0060,2023-07-23,3720,123520823,1111168823
P0005,S0013,2023-04-04,1983,123503930,1111183876
P0382,S0062,2022-08-10,2493,123473895,1111186177
P0184,S0104,2024-12-25,1051,123512056,1111143971
P0438,S0091,2023-02-09,2510,123525810,1111121097
P0195,S0123,2023-01-23,2796,123560952,1111120735
P0639,S0086,2022-09-30,1441,123474234,1111120674
P0455,S0071,2021-06-15,4202,123497376,1111149949
P0680,S0051,2022-01-21,3702,123532578,1111181973
P0167,S0094,2022-06-17,4312,123500697,1111168356
P0509,S0033,2024-01-23,1629,123504479,1111130370
P0297,S0004,2023-01-13,4653,123514378,1111142973
P0211,S0048,2024-09-03,1102,123523510,1111111717
P0549,S0125,2021-09-22,2751,123463048,1111150532
P0280,S0015,2023-06-18,1328,123536164,1111122492
P0067,S0026,2022-11-28,2194,123528802,1111166173
P0438,S0077,2023-03-30,1166,123515925,1111119176
P0657,S0020,2021-05-21,2101,123533992,1111113371
P0345,S0131,2021-01-30,3756,123567655,1111131107
P0109,S0055,2023-02-17,1536,123544902,1111116433
P0729,S0039,2024-07-19,3236,123523223,1111168439
P0652,S0001,2021-07-15,1003,123555399,1111141605
P0617,S0097,2023-04-10,2728,123542319,1111182228
P0452,S0039,2024-10-06,2921,123462064,1111163437
P0147,S0026,2023-10-31,4347,123529117,1111177728
P0451,S0107,2021-09-22,4244,123491607,1111168144
P0051,S0019,2023-02-20,2080,123533268,1111157226
P0520,S0024,2023-01-28,4595,123550217,1111156549
P0204,S0051,2021-02-17,4819,123560097,1111168577
P0499,S0013,2024-08-09,4465,123551675,1111125132
P0664,S0092,2023-03-09,2445,123559472,1111157149
P0412,S0063,2021-08-28,2261,123465993,1111117623
P0318,S0116,2023-12-10,3032,123490628,1111143901
P0331,S0066,2023-01-30,201,123558771,1111174808
P0412,S0104,2023-10-24,4013,123550314,1111130774
P0220,S0107,2024-12-30,3212,123500113,1111130302
P0131,S0020,2023-09-02,4598,123564391,1111118647
P0041,S0002,2022-05-11,2942,123470046,1111164175
P0042,S0110,2024-07-31,3059,123473704,1111129304
P0201,S0089,2021-04-29,3983,123506406,1111131293
P0113,S0062,2024-09-20,2805,123543260,1111163511
P0325,S0043,2024-12-09,1707,123546438,1111171618
P0182,S0030,2022-12-02,4835,123528766,1111169661
P0569,S0076,2023-06-25,4734,123528251,1111150484
P0395,S0096,2024-09-17,271,123567103,1111160305
P0548,S0014,2021-04-23,467,123510921,1111164601
P0055,S0068,2021-06-14,3642,123525642,1111156648
P0182,S0075,2021-08-27,2911,123514888,1111179784
P0499,S0120,2023-10-23,1175,123526679,1111182754
P0572,S0022,2021-08-01,184,123527070,1111157705
P0671,S0107,2021-01-10,3633,123557663,1111178275
P0333,S0094,2021-05-09,1370,123474345,1111149328
P0500,S0032,2024-04-18,1338,123471263,1111154710
P0005,S0012,2021-12-02,1758,123506739,1111114316
P0512,S0029,2021-09-10,3867,123463304,1111184997
P0327,S0027,2024-01-16,2933,123460576,1111133752
P0658,S0106,2024-08-11,2792,123532750,1111186260
P0312,S0001,2024-04-03,2726,123561200,1111169702
P0212,S0137,2022-05-10,4145,123502308,1111170681
P0116,S0006,2023-01-20,1155,123507960,1111163411
P0364,S0041,2022-01-31,4229,123538231,1111165964
P0709,S0088,2024-01-02,3914,123544354,1111156840
P0348,S0077,2024-10-04,2268,123541472,1111117475
P0125,S0124,2023-01-19,3969,123531126,1111127534
P0569,S0119,2021-06-04,2723,123472408,1111159639
P0079,S0072,2021-03-28,4232,123524598,1111119282
P0070,S0137,2023-06-10,652,123474202,1111122377
P0275,S0050,2021-06-08,4054,123543037,1111133865
P0399,S0048,2023-03-09,229,123462817,1111125525
P0206,S0009,2023-11-16,4686,123541830,1111163251
P0171,S0073,2022-04-01,628,123471942,1111176553
P0171,S0111,2021-04-24,4066,123537867,1111154520
P0702,S0091,2022-02-09,1556,123501030,1111151820
P0712,S0073,2024-02-09,491,123505095,1111151729
P0234,S0043,2022-10-23,549,123531713,1111112044
P0657,S0094,2022-04-26,1573,123499260,1111168800
P0514,S0139,2022-05-12,3245,123491713,1111129556
P0539,S0138,2023-11-16,781,123547476,1111170300
P0689,S0037,2023-01-03,4959,123526802,1111175226
P0514,S0001,2022-01-24,2176,123500387,1111116619
P0336,S0122,2023-05-29,1898,123497595,1111140707
P0415,S0112,2024-10-30,1242,123535473,1111114523
P0591,S0073,2023-09-07,1878,123521329,1111121617
P0427,S0084,2021-05-16,3419,123536096,1111133452
P0131,S0117,2022-01-31,284,123497285,1111114675
P0427,S0085,2022-08-13,997,123544731,1111132651
P0458,S0043,2023-08-14,4898,123515688,1111116627
P0336,S0038,2024-12-26,4506,123499736,1111112696
P0325,S0039,2022-07-22,4181,123532742,1111161068
P0138,S0054,2022-05-06,261,123487444,1111135179
P0195,S0037,2022-10-25,1958,123545531,1111168428
P0277,S0067,2022-02-01,4565,123523145,1111126273
P0658,S0038,2024-10-22,1472,123519970,1111116672
P0635,S0071,2022-04-02,3398,123529167,1111157524
P0747,S0065,2023-10-22,4541,123483061,1111131421
P0504,S0012,2022-07-07,162,123550434,1111126405
P0156,S0142,2022-03-24,1392,123561917,1111158477
P0735,S0010,2023-03-05,2150,123562638,1111111370
P0639,S0011,2022-03-12,1881,123506891,1111174803
P0490,S0107,2024-11-06,1245,123562892,1111172780
P0658,S0132,2022-06-11,3249,123557181,1111136144
P0287,S0133,2023-05-22,939,123507376,1111157476
P0611,S0084,2021-07-07,4482,123558754,1111147566
P0712,S0073,2023-11-04,4634,123521726,1111162857
P0733,S0026,2024-02-22,3249,123500005,1111140687
P0140,S0128,2023-11-12,253,123551847,1111154677
P0587,S0072,2023-06-14,3781,123491221,1111187731
P0428,S0029,2024-02-22,1108,123477788,1111134696
P0679,S0115,2023-09-11,2546,123516560,1111166208
P0733,S0050,2022-10-19,3905,123475277,1111159938
P0714,S0018,2022-10-28,3790,123539132,1111135294
P0674,S0056,2022-01-09,743,123491340,1111141084
P0125,S0052,2024-06-07,4578,123558140,1111113268
P0179,S0067,2022-01-02,1619,123542942,1111175915
P0164,S0026,2023-05-10,2658,123535573,1111180721
P0726,S0040,2024-06-22,2792,123480864,1111131886
P0296,S0129,2022-04-25,4233,123507985,1111174561
P0087,S0060,2023-07-03,1497,123460495,1111173864
P0206,S0116,2024-03-20,4592,123560683,1111122828
P0725,S0056,2022-01-10,3678,123540922,1111186310
P0458,S0045,2024-06-21,4851,123494556,1111168783
P0103,S0054,2024-12-05,4848,123461762,1111187160
P0144,S0004,2022-10-29,3934,123547483,1111166869
P0420,S0131,2024-10-09,588,123500760,1111183254
P0333,S0075,2023-03-21,688,123474182,1111137164
P0654,S0052,2022-12-14,3634,123561085,1111120281
P0327,S0013,2021-10-03,2929,123463069,1111146734
P0688,S0028,2024-08-20,2365,123482147,1111138063
P0668,S0138,2024-05-15,4224,123565127,1111185824
P0456,S0110,2022-09-06,4891,123480394,1111122076
P0312,S0012,2024-10-25,570,123482503,1111117701
P0390,S0032,2023-01-30,1985,123558301,1111139167
P0157,S0026,2024-09-08,1737,123530275,1111185151
P0400,S0027,2024-01-18,2433,123465348,1111111135
P0522,S0002,2022-04-25,4555,123458946,1111144155
P0500,S0101,2021-07-25,3562,123519905,1111140593
P0348,S0143,2022-07-06,4691,123484751,1111162389
P0005,S0013,2024-03-02,2890,123490107,1111113162
P0664,S0083,2023-05-28,2615,123516042,1111111440
P0100,S0062,2022-07-13,956,123521090,1111134938
P0548,S0015,2022-11-11,239,123544774,1111152542
P0548,S0025,2022-12-29,3885,123545997,1111145923
P0590,S0117,2023-04-20,853,123469296,1111168878
P0640,S0040,2022-12-02,595,123514346,1111121830
P0655,S0122,2023-05-08,4768,123507035,1111185610
P0741,S0065,2022-11-19,1332,123563181,1111160885
P0026,S0101,2022-06-28,748,123470590,1111150133
P0060,S0062,2021-06-05,1327,123561054,1111113240
P0500,S0082,2023-08-25,804,123504277,1111182552
P0019,S0064,2023-11-08,836,123549161,1111164380
P0018,S0020,2022-04-30,2356,123471245,1111170512
P0694,S0107,2024-02-21,4259,123465091,1111116998
P0256,S0104,2021-06-01,2033,123461643,1111161147
P0026,S0004,2023-02-11,1447,123515929,1111162643
P0436,S0097,2024-07-06,2098,123558663,1111121580
P0149,S0038,2021-10-10,174,123495019,1111151056
P0735,S0031,2021-01-22,949,123462171,1111157758
P0678,S0008,2022-05-01,2305,123500090,1111131794
P0333,S0043,2023-12-24,4787,123521655,1111149119
P0652,S0001,2021-06-16,4549,123566649,1111176322
P0026,S0037,2021-04-21,2099,123539528,1111147022
P0417,S0020,2021-09-19,1280,123553087,1111155536
P0422,S0090,2024-11-24,4600,123508864,1111185247
P0483,S0038,2023-09-05,4000,123493838,1111129858
P0044,S0092,2022-04-05,973,123509302,1111182900
P0059,S0110,2023-02-10,1398,123466621,1111145262
P0103,S0138,2021-09-22,3992,123517514,1111142619
P0174,S0085,2021-03-28,2197,123541539,1111144222
P0625,S0051,2023-07-17,3082,123561468,1111178549
P0198,S0072,2023-01-02,4372,123494976,1111135244
P0702,S0072,2022-05-16,4565,123480642,1111163430
P0513,S0012,2021-08-03,670,123466570,1111165884
P0543,S0065,2024-11-18,2878,123511430,1111144596
P0198,S0028,2024-06-29,1580,123525752,1111136965
P0400,S0059,2024-05-26,4032,123559355,1111148973
P0092,S0042,2021-05-06,1888,123535803,1111137961
P0731,S0113,2022-04-15,4684,123473141,1111141449
P0059,S0109,2023-07-29,3926,123566224,1111160797
P0390,S0090,2022-10-28,4021,123477771,1111184872
P0067,S0010,2022-10-09,4031,123558346,1111142635
P0311,S0056,2021-05-26,4467,123516445,1111146461
P0705,S0101,2023-05-19,1765,123468001,1111165706
P0042,S0005,2024-08-08,1736,123530905,1111184241
P0473,S0127,2022-01-26,2505,123546064,1111122854
P0393,S0095,2024-07-17,1167,123484091,1111141765
P0185,S0014,2023-04-01,3928,123507847,1111152377
P0421,S0022,2024-04-15,4861,123458923,1111179851
P0067,S0125,2022-04-12,854,123465955,1111134962
P0390,S0001,2022-05-23,4063,123468575,1111135056
P0297,S0005,2023-11-11,4799,123532409,1111186020
P0297,S0055,2024-05-26,762,123518397,1111145186
P0608,S0108,2022-11-02,1927,123563336,1111187555
P0144,S0058,2021-07-09,522,123478714,1111121096
P0090,S0099,2023-05-26,4217,123527952,1111146883
P0531,S0115,2024-08-30,2577,123511201,1111133408
P0130,S0023,2023-11-28,3037,123514660,1111115785
P0431,S0015,2024-09-06,373,123497210,1111138783
P0408,S0063,2023-11-13,2137,123459582,1111169888
P0092,S0049,2022-03-07,2405,123470677,1111119345
P0165,S0107,2024-08-13,4670,123547989,1111185419
P0663,S0060,2023-09-16,2396,123510358,1111169648
P0662,S0062,2024-03-04,3743,123492019,1111111851
P0714,S0063,2024-06-20,3505,123566298,1111183643
P0663,S0111,2024-05-14,1971,123460021,1111153854
P0390,S0076,2024-07-08,2963,123545564,1111155630
P0690,S0061,2021-01-05,2029,123537479,1111142902
P0190,S0087,2022-11-25,634,123544387,1111166202
P0565,S0078,2022-08-22,1931,123465393,1111122836
P0103,S0033,2022-04-24,1703,123537273,1111165251
P0611,S0025,2021-02-06,1472,123489202,1111127944
P0427,S0095,2024-04-02,233,123539956,1111177089
P0662,S0012,2022-06-22,496,123489383,1111111317
P0458,S0122,2021-04-14,4258,123500953,1111144504
P0333,S0019,2023-08-28,3518,123528159,1111186180
P0716,S0043,2021-04-21,1878,123552168,1111154195
P0402,S0138,2021-08-22,1691,123502011,1111115550
P0144,S0109,2021-12-13,3040,123534556,1111168334
P0341,S0138,2021-09-22,4252,123550155,1111173929
P0113,S0104,2024-03-09,4664,123516667,1111141366
P0664,S0070,2022-07-17,1946,123500631,1111140369
P0067,S0104,2024-02-25,2269,123528360,1111179898
P0042,S0026,2023-01-25,964,123535560,1111119658
P0330,S0023,2021-12-24,4714,123489011,1111119440
P0089,S0112,2024-12-29,4003,123556068,1111173657
P0277,S0013,2024-10-08,3939,123472865,1111120910
P0042,S0096,2023-08-11,2544,123551191,1111134036
P0611,S0046,2022-06-10,3498,123538469,1111129796
P0287,S0091,2024-09-15,221,123537113,1111157429
P0412,S0001,2024-05-23,1927,123472464,1111139115
P0690,S0038,2021-10-09,2761,123520620,1111112279
P0622,S0085,2023-05-27,2558,123467788,1111130675
P0733,S0058,2024-02-18,2338,123556078,1111161970
P0024,S0094,2021-11-02,3783,123519609,1111121706
P0351,S0042,2022-11-27,2718,123479974,1111152110
P0114,S0024,2021-04-23,728,123530477,1111156740
P0602,S0096,2023-11-11,690,123557877,1111168658
P0454,S0024,2022-03-25,2317,123532871,1111168206
P0442,S0112,2024-11-10,2973,123513379,1111157175
P0197,S0133,2023-12-14,4942,123516869,1111114777
P0739,S0026,2022-11-24,3468,123538728,1111157021
P0062,S0102,2024-12-06,3747,123501797,1111120770
P0017,S0133,2021-06-13,787,123513277,1111166684
P0241,S0091,2022-12-03,3167,123546245,1111138207
P0234,S0085,2021-03-06,813,123520482,1111128540
P0399,S0113,2022-11-07,2982,123476524,1111127009
P0639,S0123,2024-06-22,2689,123480169,1111124203
P0104,S0038,2022-06-02,2227,123561404,1111149431
P0325,S0032,2024-01-13,3546,123472841,1111166521
P0704,S0125,2021-10-15,235,123496105,1111122784
P0212,S0002,2024-09-14,4311,123479361,1111153015
P0333,S0009,2024-01-11,1429,123565698,1111157722
P0216,S0024,2021-11-25,3599,123511848,1111176325
P0103,S0097,2023-07-31,991,123491521,1111165490
P0400,S0020,2021-11-15,2436,123458660,1111151114
P0156,S0109,2024-05-13,4625,123519058,1111155660
P0227,S0054,2024-06-24,189,123498290,1111171961
P0269,S0042,2023-03-04,3239,123540412,1111153090
P0694,S0082,2021-04-05,2972,123502250,1111168815
P0017,S0013,2023-08-03,4435,123511317,1111147801
P0269,S0072,2021-04-24,4860,123457491,1111187301
P0531,S0038,2021-08-07,998,123567605,1111138998
P0174,S0026,2023-08-30,4218,123522697,1111141771
P0470,S0018,2022-02-18,371,123504908,1111135995
P0399,S0072,2022-09-18,3732,123463306,1111125256
P0350,S0061,2024-08-30,2273,123474829,1111187362
P0130,S0078,2023-01-12,3818,123481178,1111128977
P0639,S0128,2021-05-27,1671,123487533,1111167161
P0051,S0121,2024-05-20,1120,123546795,1111117366
P0729,S0043,2021-04-13,3223,123512188,1111181570
P0131,S0071,2021-03-10,3253,123507697,1111137181
P0238,S0067,2022-08-17,2425,123529713,1111151604
P0569,S0047,2022-05-14,3292,123490669,1111186008
P0090,S0094,2021-03-23,4497,123509581,1111157488
P0567,S0043,2021-10-28,1994,123523049,1111185070
P0035,S0120,2022-05-26,4022,123550387,1111154465
P0275,S0052,2021-12-31,3414,123567705,1111126847
P0073,S0065,2022-11-15,2193,123503406,1111147002
P0652,S0020,2022-08-25,3156,123552153,1111175296
P0068,S0085,2021-02-26,646,123457323,1111142094
P0206,S0109,2023-03-12,1890,123505561,1111136174
P0370,S0023,2021-12-24,636,123507500,1111117843
P0283,S0070,2024-12-04,3292,123513351,1111160643
P0261,S0027,2024-04-26,3250,123511070,1111161129
P0114,S0121,2021-02-14,1227,123520624,1111186694
P0129,S0020,2021-09-19,2249,123550835,1111186629
P0491,S0038,2023-05-13,734,123479396,1111124023
P0007,S0138,2024-12-25,700,123467386,1111185217
P0261,S0087,2022-01-09,3450,123503219,1111115874
P0453,S0048,2022-11-06,3375,123477155,1111126157
P0436,S0047,2023-05-15,1582,123534220,1111159649
P0729,S0015,2024-12-31,2289,123473522,1111134171
P0433,S0108,2024-01-14,1587,123527927,1111138573
P0351,S0038,2021-04-28,4996,123520994,1111117519
P0639,S0045,2024-09-10,3750,123565585,1111111807
P0033,S0102,2022-05-09,786,123477893,1111186640
P0490,S0108,2024-03-26,114,123517944,1111111198
P0602,S0012,2022-09-30,3054,123557365,1111140423
P0246,S0031,2022-09-23,1422,123479258,1111148323
P0242,S0028,2024-05-24,1049,123490289,1111122314
P0055,S0072,2024-05-10,2005,123530090,1111158480
P0324,S0026,2023-03-26,1120,123470230,1111182515
P0297,S0088,2021-10-22,4524,123464291,1111165113
P0490,S0028,2021-09-05,1874,123537793,1111162208
P0688,S0066,2024-11-21,2903,123493942,1111147117
P0356,S0095,2021-02-11,4014,123509083,1111111904
P0663,S0033,2021-09-24,642,123491747,1111178347
P0055,S0018,2021-11-08,1844,123514101,1111133989
P0161,S0020,2021-06-08,1048,123508118,1111111687
P0517,S0071,2022-07-13,1412,123499987,1111146935
P0585,S0008,2021-09-12,1037,123480962,1111123806
P0280,S0102,2024-05-27,1869,123505110,1111178134
P0116,S0144,2024-01-04,4240,123478103,1111121805
P0100,S0088,2024-04-26,364,123561953,1111149253
P0682,S0085,2022-02-17,1778,123532579,1111182980
P0477,S0085,2021-11-14,213,123515830,1111168543
P0177,S0117,2024-11-06,791,123564847,1111117485
P0400,S0070,2024-05-10,1317,123531660,1111157035
P0689,S0058,2022-06-03,1861,123473461,1111111312
P0500,S0065,2022-02-07,894,123477936,1111180151
P0131,S0012,2021-04-14,640,123521943,1111113415
P0312,S0125,2022-05-09,126,123565379,1111142893
P0096,S0038,2022-12-17,3333,123554820,1111167180
P0455,S0072,2024-12-24,2815,123470283,1111171285
P0178,S0110,2023-05-14,3029,123469344,1111144765
P0078,S0108,2024-11-17,2773,123555287,1111157819
P0141,S0112,2023-01-17,2364,123563364,1111166867
P0348,S0082,2022-09-24,1525,123504002,1111125465
P0201,S0032,2022-10-13,434,123529284,1111117769
P0198,S0050,2024-07-31,3758,123481427,1111144141
P0509,S0120,2022-08-15,374,123554362,1111157552
P0252,S0132,2023-06-20,3366,123497888,1111158415
P0260,S0061,2024-09-07,3121,123475562,1111132452
P0536,S0046,2021-02-16,3009,123514148,1111147603
P0388,S0004,2022-01-07,1898,123519864,1111123772
P0114,S0039,2024-06-22,966,123549088,1111155796
P0042,S0110,2023-05-12,2607,123565945,1111135581
P0219,S0061,2023-10-21,491,123487164,1111165193
P0131,S0073,2024-01-17,3469,123498902,1111129009
P0015,S0070,2022-12-31,2765,123512021,1111111333
P0437,S0122,2022-04-07,3142,123503887,1111177541
P0531,S0062,2024-10-07,3357,123534022,1111144479
P0504,S0082,2024-06-24,1001,123496761,1111177886
P0678,S0126,2021-06-30,4755,123520030,1111132926
P0664,S0041,2024-09-05,4365,123511269,1111165824
P0116,S0043,2024-12-15,1400,123557855,1111154476
P0427,S0067,2022-06-11,972,123461463,1111165466
P0079,S0056,2023-08-31,4337,123527974,1111178208
P0114,S0001,2024-07-12,1172,123514941,1111142703
P0453,S0117,2021-10-03,346,123538446,1111150605
P0171,S0124,2022-02-09,2766,123474172,1111118801
P0259,S0134,2022-02-24,2600,123562781,1111155616
P0551,S0087,2024-04-10,4975,123511258,1111116771
P0231,S0026,2021-11-14,3740,123476785,1111114012
P0206,S0102,2023-12-02,372,123509976,1111115568
P0481,S0023,2023-07-31,4561,123563825,1111147250
P0500,S0106,2024-03-25,1277,123530418,1111142284
P0325,S0008,2023-05-09,1786,123536416,1111134795
P0280,S0040,2022-07-20,4915,123537805,1111139150
P0718,S0090,2023-05-17,1852,123489513,1111160628
P0733,S0138,2021-12-03,177,123531656,1111148772
P0425,S0027,2022-10-08,3084,123544841,1111131861
P0356,S0080,2023-10-21,203,123506031,1111114095
P0198,S0125,2024-01-06,146,123469162,1111162334
P0141,S0109,2022-01-18,4016,123461111,1111157703
P0584,S0028,2024-04-24,3480,123493370,1111142385
P0507,S0091,2021-03-25,1603,123556149,1111164499
P0689,S0109,2024-07-28,1241,123474964,1111143314
P0540,S0115,2023-10-06,2799,123544994,1111143625
P0510,S0094,2023-11-24,3703,123566910,1111137955
P0689,S0048,2022-04-30,2755,123566446,1111166434
P0015,S0059,2023-06-10,4045,123545325,1111113406
P0140,S0133,2024-10-23,1647,123512631,1111141285
P0009,S0036,2022-05-30,3455,123485842,1111148691
P0217,S0093,2022-12-05,4425,123458741,1111185103
P0694,S0005,2024-05-11,874,123532163,1111154190
P0028,S0019,2023-06-05,1686,123543021,1111174080
P0341,S0050,2021-12-17,3482,123532060,1111133212
P0083,S0024,2021-04-24,4428,123460575,1111179715
P0503,S0051,2022-09-11,4100,123546766,1111120602
P0427,S0050,2021-05-26,3398,123550091,1111144982
P0373,S0123,2021-10-03,1468,123535171,1111166006
P0282,S0142,2021-03-15,179,123558765,1111142790
P0325,S0108,2024-09-19,2307,123529731,1111180006
P0171,S0028,2024-10-06,4552,123487152,1111118484
P0611,S0087,2021-11-14,4781,123468216,1111112864
P0609,S0060,2024-04-17,3710,123541050,1111186101
P0639,S0065,2021-09-21,3268,123526400,1111159220
P0696,S0132,2021-06-13,2086,123516358,1111143450
P0348,S0031,2024-09-01,2809,123508903,1111180159
P0525,S0083,2022-02-17,2194,123458588,1111141509
P0317,S0031,2024-03-28,4006,123457801,1111119711
P0011,S0048,2024-06-13,1645,123511201,1111155496
P0747,S0013,2024-05-18,1694,123533712,1111135622
P0668,S0010,2022-06-23,3824,123513212,1111156748
P0381,S0104,2022-04-28,2673,123510917,1111142238
P0185,S0105,2021-11-09,3110,123507493,1111152235
P0177,S0015,2024-03-03,1099,123522302,1111167502
P0389,S0046,2023-05-12,731,123478422,1111141340
P0035,S0120,2024-06-24,4853,123554983,1111134767
P0026,S0143,2021-11-07,223,123467107,1111155351
P0681,S0026,2023-08-01,4944,123567748,1111125317
P0094,S0102,2021-12-27,503,123505199,1111143686
P0079,S0081,2024-04-12,4255,123551200,1111117046
P0096,S0055,2021-05-06,3659,123474297,1111151354
P0635,S0008,2021-11-10,405,123471906,1111128659
P0149,S0085,2021-05-01,2232,123540980,1111175470
P0205,S0066,2023-05-02,3879,123547225,1111136437
P0452,S0081,2022-06-18,1605,123528995,1111182054
P0129,S0030,2023-05-24,3727,123487670,1111134376
P0090,S0035,2023-08-29,1882,123510742,1111134597
P0742,S0097,2022-10-29,4007,123532623,1111187034
P0051,S0031,2021-12-07,962,123542527,1111161857
P0400,S0108,2021-05-06,1275,123477465,1111144200
P0079,S0040,2023-03-05,2207,123456930,1111119799
P0223,S0031,2022-07-21,314,123507253,1111162501
P0428,S0098,2024-05-19,2885,123484171,1111159895
P0053,S0002,2023-04-20,2354,123492377,1111141986
P0185,S0028,2021-03-04,3583,123491527,1111116821
P0442,S0095,2024-07-23,4640,123515060,1111154133
P0100,S0091,2023-08-31,3097,123512720,1111142487
P0042,S0062,2024-09-22,4290,123531209,1111136157
P0672,S0094,2024-09-05,3145,123548441,1111163447
P0582,S0056,2024-05-31,1713,123540903,1111122900
P0453,S0092,2021-07-14,2246,123473381,1111183259
P0296,S0028,2024-12-06,824,123512150,1111134502
P0171,S0115,2022-12-04,2767,123545566,1111183952
P0391,S0143,2021-12-28,201,123539284,1111151582
